CreatedAt,Users,ProductName,Price,Quantity,TotalPrice
2001-12-28,15,Pure Bliss,6.599999999999994,14,92.39999999999992
2001-12-11,15,Starlight Dreams,83.89999999999972,28,2349.199999999992
2001-12-12,7,Scented Delight,42.79999999999987,10,427.9999999999987
2001-12-08,6,Perfumed Poetry,5.499999999999998,7,38.499999999999986
2001-12-13,1,Pure Bliss,89.7999999999997,20,1795.999999999994
2001-12-12,7,Starlight Dreams,79.49999999999973,19,1510.4999999999948
2001-12-21,11,Fresh Petals,94.59999999999968,16,1513.599999999995
2001-12-20,6,Perfumed Poetry,11.399999999999977,23,262.1999999999995
2001-12-28,1,Scent Haven,99.39999999999966,22,2186.7999999999925
2001-12-24,13,Fresh Petals,51.19999999999983,14,716.7999999999977
2001-12-01,9,Fresh Petals,5.799999999999997,19,110.19999999999995
2001-12-24,2,Pure Bliss,97.09999999999967,25,2427.499999999992
2001-12-25,18,Starlight Dreams,92.29999999999968,11,1015.2999999999965
2001-12-16,17,Flower Power,73.59999999999975,27,1987.1999999999932
2001-12-04,17,Scent Haven,40.79999999999987,15,611.9999999999981
2001-12-29,7,Starlight Dreams,28.199999999999918,14,394.7999999999988
2001-12-01,15,Pure Bliss,41.49999999999987,22,912.9999999999972
2001-12-04,18,Starlight Dreams,20.799999999999944,19,395.1999999999989
2001-12-18,11,Scent Haven,35.49999999999989,19,674.499999999998
2001-12-28,5,Whiff of Bliss,97.89999999999966,18,1762.199999999994
2001-12-18,15,Scented Delight,78.19999999999973,11,860.1999999999971
2001-12-16,12,Perfumed Poetry,32.6999999999999,28,915.5999999999973
2001-12-26,20,Perfumed Poetry,92.29999999999968,23,2122.899999999993
2001-12-28,7,Whiff of Bliss,79.49999999999973,9,715.4999999999976
2001-12-24,4,Perfumed Poetry,18.699999999999953,6,112.19999999999972
2001-12-09,14,Starlight Dreams,18.399999999999952,12,220.79999999999944
2001-12-20,5,Scented Delight,65.0999999999998,19,1236.899999999996
2001-12-26,19,Whiff of Bliss,30.69999999999991,13,399.09999999999883
2001-12-11,3,Perfumed Poetry,24.699999999999932,17,419.89999999999884
2001-12-21,13,Flower Power,73.29999999999976,18,1319.3999999999955
2001-12-08,19,Starlight Dreams,23.299999999999933,20,465.99999999999864
2001-12-19,20,Starlight Dreams,11.899999999999975,18,214.19999999999956
2001-12-14,4,Starlight Dreams,96.09999999999968,13,1249.2999999999959
2001-12-24,8,Pure Bliss,57.09999999999982,28,1598.799999999995
2001-12-24,16,Whiff of Bliss,97.49999999999967,19,1852.4999999999939
2001-12-20,5,Whiff of Bliss,17.299999999999955,15,259.4999999999993
2001-12-24,13,Scent Haven,86.89999999999971,14,1216.5999999999958
2001-12-01,19,Flower Power,84.09999999999972,21,1766.0999999999942
2001-12-15,16,Aroma Essence,49.499999999999844,8,395.99999999999875
2001-12-01,7,Perfumed Poetry,91.8999999999997,26,2389.399999999992
2001-12-09,8,Fresh Blend,8.499999999999988,20,169.99999999999974
2001-12-16,13,Scent Haven,58.19999999999981,2,116.39999999999962
2001-12-15,15,Scented Delight,70.59999999999977,10,705.9999999999977
2001-12-16,5,Whiff of Bliss,88.39999999999971,9,795.5999999999974
2001-12-25,19,Flower Power,67.99999999999977,4,271.9999999999991
2001-12-26,7,Scent Haven,55.89999999999982,13,726.6999999999977
2001-12-24,4,Starlight Dreams,94.89999999999968,24,2277.599999999992
2001-12-22,20,Perfumed Poetry,69.09999999999977,14,967.3999999999967
2001-12-06,19,Flower Power,66.79999999999978,17,1135.5999999999963
2001-12-23,11,Fresh Blend,34.99999999999989,24,839.9999999999975
2001-12-14,3,Pure Bliss,41.09999999999987,25,1027.4999999999968
2001-12-27,20,Scent Haven,57.899999999999814,28,1621.1999999999948
2001-12-24,11,Pure Bliss,31.899999999999906,29,925.0999999999973
2001-12-11,7,Starlight Dreams,53.09999999999983,9,477.8999999999985
2001-12-06,13,Scented Delight,18.199999999999953,22,400.39999999999895
2001-12-23,10,Scented Delight,35.89999999999989,19,682.099999999998
2001-12-16,6,Whiff of Bliss,62.2999999999998,29,1806.6999999999941
2001-12-04,20,Pure Bliss,63.69999999999979,3,191.09999999999937
2001-12-05,12,Fresh Petals,15.399999999999963,6,92.39999999999978
2001-12-21,8,Scent Haven,67.39999999999978,17,1145.7999999999963
2001-12-06,3,Whiff of Bliss,93.3999999999997,15,1400.9999999999955
2001-12-20,4,Whiff of Bliss,25.49999999999993,16,407.99999999999886
2001-12-07,7,Flower Power,70.09999999999977,5,350.49999999999886
2001-12-09,20,Whiff of Bliss,44.49999999999986,18,800.9999999999975
2001-12-13,4,Fresh Blend,45.19999999999986,10,451.99999999999864
2001-12-18,4,Pure Bliss,15.699999999999962,9,141.29999999999967
2001-12-07,10,Pure Bliss,85.59999999999971,16,1369.5999999999954
2001-12-21,12,Whiff of Bliss,9.199999999999985,24,220.79999999999964
2001-12-21,3,Perfumed Poetry,97.69999999999968,16,1563.1999999999948
2001-12-04,16,Fresh Petals,35.599999999999895,27,961.1999999999972
2001-12-21,5,Pure Bliss,61.8999999999998,27,1671.2999999999945
2001-12-03,18,Fresh Blend,10.49999999999998,29,304.49999999999943
2001-12-05,12,Starlight Dreams,16.29999999999996,13,211.8999999999995
2001-12-27,17,Fresh Blend,54.699999999999825,9,492.2999999999984
2001-12-23,20,Fresh Blend,29.399999999999913,4,117.59999999999965
2001-12-15,13,Flower Power,87.09999999999971,28,2438.799999999992
2001-12-28,19,Whiff of Bliss,99.59999999999967,29,2888.3999999999905
2001-12-10,11,Scented Delight,63.19999999999979,13,821.5999999999973
2001-12-02,4,Starlight Dreams,84.79999999999971,17,1441.5999999999951
2001-12-14,11,Whiff of Bliss,18.299999999999955,14,256.19999999999936
2001-12-09,18,Scent Haven,79.99999999999973,12,959.9999999999968
2001-12-29,17,Flower Power,90.5999999999997,13,1177.799999999996
2001-12-28,15,Perfumed Poetry,70.29999999999977,5,351.49999999999886
2001-12-26,6,Flower Power,25.599999999999927,27,691.199999999998
2001-12-26,5,Aroma Essence,95.59999999999968,11,1051.5999999999965
2001-12-12,12,Starlight Dreams,41.09999999999987,15,616.4999999999981
2001-12-04,4,Fresh Petals,30.39999999999991,17,516.7999999999985
2001-12-18,3,Fresh Petals,89.0999999999997,8,712.7999999999976
2001-12-15,6,Scented Delight,64.29999999999978,10,642.9999999999978
2001-12-23,12,Starlight Dreams,85.39999999999972,27,2305.7999999999925
2001-12-06,19,Fresh Blend,19.09999999999995,7,133.69999999999965
2001-12-14,17,Flower Power,22.899999999999935,20,457.9999999999987
2001-12-24,18,Whiff of Bliss,48.099999999999845,21,1010.0999999999967
2001-12-10,8,Scent Haven,6.499999999999995,11,71.49999999999994
2001-12-16,10,Aroma Essence,82.99999999999972,18,1493.999999999995
2001-12-17,19,Pure Bliss,62.39999999999979,6,374.3999999999987
2001-12-06,15,Whiff of Bliss,8.999999999999986,25,224.99999999999966
2001-12-17,17,Whiff of Bliss,17.699999999999953,7,123.89999999999966
2001-12-13,19,Perfumed Poetry,89.2999999999997,14,1250.1999999999957
2001-12-08,2,Whiff of Bliss,86.1999999999997,24,2068.799999999993
2001-12-04,15,Whiff of Bliss,23.099999999999937,10,230.99999999999937
2001-12-12,9,Pure Bliss,14.199999999999967,18,255.5999999999994
2001-12-16,13,Whiff of Bliss,88.9999999999997,19,1690.9999999999943
2001-12-02,7,Fresh Petals,86.59999999999971,17,1472.199999999995
2001-12-22,1,Fresh Blend,54.29999999999983,23,1248.899999999996
2001-12-07,7,Pure Bliss,5.799999999999997,23,133.39999999999992
2001-12-08,1,Fresh Blend,24.199999999999932,29,701.799999999998
2001-12-19,12,Fresh Blend,56.499999999999815,22,1242.999999999996
2001-12-17,3,Starlight Dreams,93.59999999999968,22,2059.199999999993
2001-12-26,2,Scented Delight,59.9999999999998,9,539.9999999999982
2001-12-14,6,Fresh Petals,89.6999999999997,2,179.3999999999994
2001-12-30,11,Fresh Blend,79.59999999999974,19,1512.399999999995
2001-12-04,2,Fresh Petals,74.89999999999975,10,748.9999999999975
2001-12-22,17,Pure Bliss,54.199999999999825,9,487.7999999999984
2001-12-04,12,Starlight Dreams,84.99999999999972,17,1444.9999999999952
2001-12-17,20,Aroma Essence,15.499999999999963,5,77.49999999999982
2001-12-23,15,Flower Power,89.3999999999997,14,1251.5999999999958
2001-12-14,11,Starlight Dreams,95.49999999999967,28,2673.999999999991
2001-12-06,8,Starlight Dreams,27.39999999999992,11,301.3999999999991
2001-12-06,20,Starlight Dreams,85.19999999999972,15,1277.9999999999957
2001-12-19,14,Flower Power,70.49999999999977,20,1409.9999999999955
2001-12-29,7,Whiff of Bliss,35.29999999999989,21,741.2999999999977
2001-12-21,16,Scented Delight,53.19999999999983,25,1329.999999999996
2001-12-28,15,Aroma Essence,91.2999999999997,18,1643.3999999999946
2001-12-19,8,Scent Haven,55.29999999999982,4,221.19999999999928
2001-12-22,15,Fresh Blend,70.19999999999976,10,701.9999999999976
2001-12-06,20,Fresh Blend,30.19999999999991,4,120.79999999999964
2001-12-13,2,Flower Power,10.299999999999981,12,123.59999999999977
2001-12-04,5,Scented Delight,97.09999999999967,20,1941.9999999999934
2001-12-15,7,Aroma Essence,93.09999999999968,12,1117.1999999999962
2001-12-29,12,Starlight Dreams,62.7999999999998,6,376.7999999999988
2001-12-15,3,Fresh Petals,67.49999999999977,26,1754.999999999994
2001-12-24,18,Scent Haven,67.49999999999977,9,607.499999999998
2001-12-16,13,Whiff of Bliss,46.299999999999855,10,462.9999999999985
2001-12-12,13,Starlight Dreams,30.69999999999991,2,61.39999999999982
2001-12-11,9,Whiff of Bliss,79.09999999999974,26,2056.599999999993
2001-12-18,16,Perfumed Poetry,96.89999999999968,14,1356.5999999999956
2001-12-18,17,Pure Bliss,27.099999999999923,2,54.19999999999985
2001-12-17,5,Starlight Dreams,46.59999999999985,9,419.39999999999867
2001-12-07,14,Scented Delight,30.59999999999991,16,489.59999999999854
2001-12-14,15,Starlight Dreams,51.59999999999984,29,1496.3999999999953
2001-12-04,7,Fresh Blend,94.89999999999968,22,2087.799999999993
2001-12-09,7,Fresh Petals,63.99999999999979,29,1855.9999999999939
2001-12-19,19,Perfumed Poetry,97.29999999999967,6,583.799999999998
2001-12-29,12,Whiff of Bliss,25.999999999999925,8,207.9999999999994
2001-12-28,20,Scented Delight,97.89999999999966,11,1076.8999999999962
2001-12-02,9,Flower Power,24.899999999999928,7,174.2999999999995
2001-12-03,5,Pure Bliss,13.099999999999971,19,248.89999999999947
2001-12-06,9,Perfumed Poetry,81.09999999999972,10,810.9999999999973
2001-12-17,15,Starlight Dreams,44.399999999999864,8,355.1999999999989
2001-12-16,18,Aroma Essence,93.3999999999997,28,2615.1999999999916
2001-12-08,1,Aroma Essence,14.099999999999968,19,267.8999999999994
2001-12-12,15,Starlight Dreams,93.3999999999997,9,840.5999999999972
2001-12-04,20,Scented Delight,60.0999999999998,27,1622.6999999999946
2001-12-12,19,Fresh Petals,25.09999999999993,2,50.19999999999986
2001-12-23,6,Scented Delight,91.69999999999969,24,2200.7999999999925
2001-12-23,15,Scented Delight,98.39999999999966,21,2066.399999999993
2001-12-18,5,Pure Bliss,70.09999999999977,8,560.7999999999981
2001-12-23,5,Fresh Petals,92.19999999999969,19,1751.799999999994
2001-12-01,5,Fresh Petals,92.69999999999969,28,2595.5999999999913
2001-12-01,8,Whiff of Bliss,72.29999999999976,21,1518.299999999995
2001-12-09,18,Scented Delight,50.09999999999984,20,1001.9999999999968
2001-12-08,3,Starlight Dreams,68.79999999999977,21,1444.7999999999952
2001-12-07,13,Scented Delight,55.39999999999982,22,1218.799999999996
2001-12-10,16,Aroma Essence,90.8999999999997,12,1090.7999999999963
2001-12-22,15,Scent Haven,82.79999999999973,26,2152.799999999993
2001-12-17,17,Whiff of Bliss,87.1999999999997,18,1569.5999999999947
2001-12-12,6,Starlight Dreams,82.59999999999972,17,1404.1999999999953
2001-12-10,19,Fresh Petals,8.199999999999989,20,163.99999999999977
2001-12-28,6,Starlight Dreams,68.29999999999978,25,1707.4999999999945
2001-12-23,18,Fresh Petals,82.99999999999972,4,331.99999999999886
2001-12-26,1,Aroma Essence,85.29999999999971,13,1108.8999999999962
2001-12-04,2,Flower Power,65.69999999999979,11,722.6999999999977
2001-12-09,8,Whiff of Bliss,70.29999999999977,4,281.1999999999991
2001-12-07,2,Flower Power,77.19999999999975,4,308.799999999999
2001-12-20,6,Scented Delight,93.99999999999969,19,1785.999999999994
2001-12-01,10,Whiff of Bliss,76.69999999999975,18,1380.5999999999954
2001-12-02,13,Scent Haven,99.19999999999966,14,1388.7999999999952
2001-12-26,2,Scented Delight,80.59999999999974,6,483.59999999999843
2001-12-05,6,Whiff of Bliss,56.09999999999982,9,504.89999999999833
2001-12-11,15,Aroma Essence,98.79999999999967,22,2173.5999999999926
2001-12-13,11,Fresh Petals,70.89999999999976,20,1417.9999999999952
2001-12-10,2,Whiff of Bliss,5.199999999999999,14,72.79999999999998
2001-12-06,15,Whiff of Bliss,9.599999999999984,25,239.9999999999996
2001-12-26,10,Starlight Dreams,12.499999999999973,5,62.499999999999865
2001-12-18,15,Whiff of Bliss,32.6999999999999,21,686.699999999998
2001-12-08,13,Starlight Dreams,92.29999999999968,22,2030.599999999993
2001-12-06,7,Flower Power,15.099999999999964,8,120.79999999999971
2001-12-28,11,Scented Delight,73.49999999999976,10,734.9999999999976
2001-12-25,10,Fresh Petals,96.29999999999967,14,1348.1999999999953
2001-12-03,19,Starlight Dreams,43.599999999999866,21,915.5999999999972
2001-12-17,1,Scent Haven,24.699999999999932,17,419.89999999999884
2001-12-12,17,Flower Power,27.99999999999992,4,111.99999999999967
2001-12-13,20,Aroma Essence,8.299999999999988,12,99.59999999999985
2001-12-29,6,Scented Delight,97.49999999999967,22,2144.9999999999927
2001-12-10,13,Scent Haven,48.29999999999985,27,1304.0999999999958
2001-12-26,6,Fresh Blend,19.299999999999947,2,38.599999999999895
2001-12-04,11,Scented Delight,66.29999999999978,28,1856.399999999994
2001-12-09,11,Pure Bliss,7.999999999999989,26,207.99999999999972
2001-12-07,12,Scented Delight,96.69999999999968,16,1547.1999999999948
2001-12-22,9,Fresh Blend,79.79999999999973,8,638.3999999999978
2001-12-28,20,Pure Bliss,51.69999999999983,4,206.79999999999933
2001-12-22,3,Perfumed Poetry,81.39999999999972,10,813.9999999999973
2001-12-11,11,Pure Bliss,57.09999999999982,9,513.8999999999984
2001-12-16,6,Whiff of Bliss,85.99999999999972,15,1289.9999999999957
2001-12-01,10,Flower Power,74.29999999999976,6,445.79999999999853
2001-12-17,14,Whiff of Bliss,98.39999999999966,15,1475.999999999995
2001-12-26,14,Aroma Essence,26.89999999999992,14,376.5999999999989
2001-12-05,19,Scent Haven,69.09999999999977,13,898.299999999997
2001-12-23,15,Starlight Dreams,98.89999999999966,14,1384.5999999999954
2001-12-29,17,Scented Delight,52.19999999999983,15,782.9999999999975
2001-12-06,14,Fresh Blend,23.499999999999936,14,328.9999999999991
2001-12-20,3,Perfumed Poetry,7.599999999999991,29,220.39999999999972
2001-12-08,8,Scented Delight,44.799999999999855,29,1299.1999999999957
2001-12-16,14,Aroma Essence,94.99999999999969,28,2659.9999999999914
2001-12-09,8,Scented Delight,34.599999999999895,19,657.399999999998
2001-12-16,3,Flower Power,86.89999999999971,24,2085.599999999993
2001-12-23,18,Scent Haven,93.59999999999968,11,1029.5999999999965
2001-12-24,2,Pure Bliss,43.69999999999986,8,349.5999999999989
2001-12-03,15,Aroma Essence,43.99999999999986,11,483.9999999999984
2001-12-19,19,Perfumed Poetry,95.29999999999968,29,2763.6999999999907
2001-12-25,11,Scent Haven,15.699999999999962,10,156.99999999999963
2001-12-04,12,Aroma Essence,48.599999999999845,25,1214.9999999999961
2001-12-24,1,Aroma Essence,52.99999999999983,15,794.9999999999975
2001-12-25,15,Scent Haven,16.59999999999996,28,464.7999999999988
2001-12-12,14,Fresh Petals,49.79999999999984,21,1045.7999999999965
2001-12-03,15,Perfumed Poetry,67.99999999999977,29,1971.9999999999934
2001-12-12,19,Fresh Blend,10.59999999999998,18,190.79999999999964
2001-12-28,1,Fresh Petals,81.79999999999973,22,1799.599999999994
2001-12-25,3,Perfumed Poetry,32.4999999999999,6,194.9999999999994
2001-12-21,9,Starlight Dreams,42.099999999999866,5,210.49999999999932
2001-12-26,4,Whiff of Bliss,12.799999999999972,4,51.19999999999989
2001-12-11,13,Whiff of Bliss,50.899999999999835,8,407.1999999999987
2001-12-18,2,Fresh Petals,23.999999999999932,9,215.9999999999994
2001-12-07,10,Scent Haven,23.599999999999934,24,566.3999999999984
2001-12-04,11,Starlight Dreams,8.799999999999986,16,140.79999999999978
2001-12-14,18,Aroma Essence,55.89999999999982,28,1565.199999999995
2001-12-07,19,Scented Delight,55.89999999999982,28,1565.199999999995
2001-12-27,8,Scented Delight,33.4999999999999,24,803.9999999999976
2001-12-22,20,Starlight Dreams,44.59999999999986,22,981.1999999999969
2001-12-29,3,Aroma Essence,66.09999999999978,14,925.3999999999969
2001-12-13,17,Fresh Petals,10.79999999999998,10,107.9999999999998
2001-12-30,11,Pure Bliss,98.89999999999966,19,1879.0999999999935
2001-12-08,18,Pure Bliss,76.99999999999974,6,461.99999999999847
2001-12-21,1,Starlight Dreams,97.39999999999966,16,1558.3999999999946
2001-12-25,7,Starlight Dreams,49.499999999999844,23,1138.4999999999964
2001-12-18,4,Fresh Petals,42.999999999999865,5,214.99999999999932
2001-12-21,1,Fresh Petals,45.09999999999986,28,1262.799999999996
2001-12-05,17,Fresh Blend,43.499999999999865,19,826.4999999999974
2001-12-27,7,Aroma Essence,24.59999999999993,13,319.7999999999991
2001-12-30,7,Fresh Blend,15.699999999999962,15,235.49999999999943
2001-12-28,18,Pure Bliss,98.49999999999967,16,1575.9999999999948
2001-12-06,6,Flower Power,43.399999999999864,18,781.1999999999975
2001-12-22,15,Whiff of Bliss,8.099999999999989,19,153.89999999999978
2001-12-10,14,Pure Bliss,89.4999999999997,11,984.4999999999967
2001-12-04,2,Scent Haven,20.399999999999945,2,40.79999999999989
2001-12-29,2,Starlight Dreams,88.89999999999971,21,1866.899999999994
2001-12-27,2,Perfumed Poetry,19.49999999999995,5,97.49999999999974
2001-12-04,6,Starlight Dreams,16.899999999999956,18,304.1999999999992
2001-12-07,8,Flower Power,87.6999999999997,24,2104.799999999993
2001-12-12,8,Pure Bliss,34.89999999999989,23,802.6999999999975
2001-12-06,9,Scent Haven,39.299999999999876,12,471.59999999999854
2001-12-23,8,Aroma Essence,19.799999999999947,17,336.5999999999991
2001-12-25,9,Scent Haven,99.69999999999966,2,199.39999999999932
2001-12-09,14,Pure Bliss,21.499999999999943,2,42.999999999999886
2001-12-16,2,Flower Power,24.299999999999933,6,145.7999999999996
2001-12-20,8,Fresh Petals,99.59999999999967,20,1991.9999999999934
2001-12-08,20,Flower Power,43.599999999999866,4,174.39999999999947
2001-12-17,8,Aroma Essence,83.69999999999972,4,334.7999999999989
2001-12-03,20,Whiff of Bliss,75.99999999999974,19,1443.9999999999952
2001-12-29,7,Pure Bliss,20.199999999999946,24,484.7999999999987
2001-12-14,12,Perfumed Poetry,62.1999999999998,14,870.7999999999971
2001-12-06,16,Scented Delight,77.19999999999975,25,1929.9999999999936
2001-12-18,18,Fresh Petals,38.19999999999988,17,649.399999999998
2001-12-27,16,Flower Power,30.59999999999991,4,122.39999999999964
2001-12-03,6,Scent Haven,48.19999999999985,11,530.1999999999983
2001-12-16,16,Starlight Dreams,70.09999999999977,25,1752.499999999994
2001-12-06,1,Starlight Dreams,91.5999999999997,2,183.1999999999994
2001-12-17,17,Aroma Essence,37.899999999999885,27,1023.2999999999969
2001-12-15,15,Whiff of Bliss,73.09999999999975,7,511.6999999999983
2001-12-19,18,Fresh Petals,97.59999999999967,10,975.9999999999967
2001-12-27,6,Perfumed Poetry,15.599999999999962,4,62.39999999999985
2001-12-07,17,Starlight Dreams,9.099999999999985,13,118.29999999999981
2001-12-13,18,Whiff of Bliss,82.19999999999973,21,1726.1999999999944
2001-12-09,13,Scent Haven,49.29999999999984,13,640.8999999999979
2001-12-05,1,Flower Power,82.69999999999972,25,2067.499999999993
2001-12-21,7,Scent Haven,44.09999999999986,13,573.2999999999981
2001-12-30,15,Aroma Essence,15.299999999999963,14,214.19999999999948
2001-12-24,7,Perfumed Poetry,48.79999999999984,29,1415.1999999999953
2001-12-14,5,Starlight Dreams,72.39999999999976,22,1592.7999999999947
2001-12-12,14,Flower Power,41.99999999999987,19,797.9999999999976
2001-12-12,4,Scented Delight,87.39999999999971,19,1660.5999999999945
2001-12-02,3,Starlight Dreams,82.99999999999972,11,912.9999999999968
2001-12-17,6,Fresh Petals,58.59999999999981,10,585.9999999999981
2001-12-09,3,Whiff of Bliss,50.49999999999984,5,252.49999999999918
2001-12-21,8,Starlight Dreams,6.999999999999993,3,20.99999999999998
2001-12-04,6,Aroma Essence,18.299999999999955,8,146.39999999999964
2001-12-05,16,Fresh Blend,5.9999999999999964,25,149.99999999999991
2001-12-27,6,Fresh Blend,49.999999999999844,16,799.9999999999975
2001-12-23,20,Fresh Petals,90.7999999999997,23,2088.3999999999933
2001-12-10,19,Scented Delight,67.09999999999978,8,536.7999999999982
2001-12-25,13,Aroma Essence,96.89999999999968,24,2325.599999999992
2001-12-20,19,Scented Delight,15.999999999999961,26,415.999999999999
2001-12-04,14,Pure Bliss,10.999999999999979,24,263.9999999999995
2001-12-10,18,Pure Bliss,36.09999999999989,27,974.699999999997
2001-12-04,18,Fresh Blend,24.39999999999993,20,487.99999999999864
2001-12-03,11,Starlight Dreams,34.2999999999999,15,514.4999999999984
2001-12-09,17,Whiff of Bliss,35.79999999999989,12,429.59999999999866
2001-12-22,5,Pure Bliss,44.49999999999986,25,1112.4999999999964
2001-12-18,12,Fresh Blend,84.59999999999971,11,930.5999999999968
2001-12-09,15,Scent Haven,71.99999999999976,8,575.9999999999981
2001-12-07,19,Perfumed Poetry,60.199999999999804,18,1083.5999999999965
2001-12-06,5,Perfumed Poetry,49.099999999999845,8,392.79999999999876
2001-12-22,2,Starlight Dreams,32.9999999999999,5,164.9999999999995
2001-12-18,15,Pure Bliss,38.59999999999988,8,308.79999999999905
2001-12-20,3,Aroma Essence,44.49999999999986,8,355.99999999999886
2001-12-20,5,Fresh Blend,20.599999999999945,29,597.3999999999984
2001-12-03,7,Starlight Dreams,86.89999999999971,29,2520.0999999999917
2001-12-21,9,Pure Bliss,71.89999999999976,2,143.79999999999953
2001-12-20,5,Perfumed Poetry,92.59999999999968,22,2037.199999999993
2001-12-10,2,Fresh Blend,78.99999999999974,10,789.9999999999975
2001-12-20,17,Fresh Petals,34.699999999999896,26,902.1999999999973
2001-12-07,5,Pure Bliss,16.69999999999996,11,183.69999999999956
2001-12-02,16,Perfumed Poetry,99.59999999999967,17,1693.1999999999944
2001-12-15,13,Scented Delight,86.49999999999972,27,2335.4999999999923
2001-12-06,2,Whiff of Bliss,59.299999999999805,16,948.7999999999969
2001-12-04,9,Flower Power,43.79999999999986,25,1094.9999999999966
2001-12-27,13,Fresh Petals,45.799999999999855,9,412.1999999999987
2001-12-09,19,Perfumed Poetry,21.99999999999994,19,417.99999999999886
2001-12-08,20,Perfumed Poetry,21.99999999999994,9,197.99999999999946
2001-12-28,7,Perfumed Poetry,67.89999999999978,29,1969.0999999999935
2001-12-04,11,Flower Power,39.09999999999988,20,781.9999999999976
2001-12-23,16,Aroma Essence,34.099999999999895,5,170.4999999999995
2001-12-09,10,Scent Haven,60.9999999999998,15,914.999999999997
2001-12-05,20,Pure Bliss,98.69999999999966,23,2270.099999999992
2001-12-02,1,Fresh Petals,36.499999999999886,24,875.9999999999973
2001-12-17,20,Fresh Blend,38.09999999999988,7,266.69999999999914
2001-12-28,4,Pure Bliss,36.19999999999989,14,506.7999999999985
2001-12-19,12,Pure Bliss,11.999999999999975,16,191.9999999999996
2001-12-05,7,Whiff of Bliss,52.49999999999983,5,262.49999999999915
2001-12-20,2,Perfumed Poetry,37.69999999999988,5,188.4999999999994
2001-12-16,19,Scent Haven,36.999999999999886,13,480.9999999999985
2001-12-14,19,Aroma Essence,38.59999999999988,20,771.9999999999976
2001-12-26,18,Scent Haven,42.69999999999987,6,256.1999999999992
2001-12-01,8,Aroma Essence,17.199999999999957,4,68.79999999999983
2001-12-12,17,Whiff of Bliss,10.49999999999998,18,188.99999999999966
2001-12-16,19,Fresh Petals,35.29999999999989,29,1023.6999999999969
2001-12-27,15,Pure Bliss,75.09999999999975,6,450.59999999999854
2001-12-14,15,Aroma Essence,9.299999999999985,21,195.29999999999967
2001-12-24,7,Aroma Essence,28.699999999999918,23,660.0999999999981
2001-12-30,15,Starlight Dreams,19.699999999999946,6,118.19999999999968
2001-12-18,14,Aroma Essence,28.999999999999915,10,289.99999999999915
2001-12-27,4,Scented Delight,55.599999999999824,12,667.1999999999979
2001-12-11,16,Pure Bliss,68.79999999999977,16,1100.7999999999963
2001-12-17,14,Starlight Dreams,39.299999999999876,29,1139.6999999999964
2001-12-16,2,Flower Power,68.29999999999978,25,1707.4999999999945
2001-12-02,20,Starlight Dreams,65.79999999999978,28,1842.399999999994
2001-12-19,5,Perfumed Poetry,78.29999999999974,20,1565.9999999999948
2001-12-26,6,Pure Bliss,28.899999999999913,11,317.89999999999907
2001-12-13,13,Whiff of Bliss,91.49999999999969,14,1280.9999999999957
2001-12-17,3,Perfumed Poetry,90.99999999999969,14,1273.9999999999957
2001-12-03,6,Fresh Blend,64.79999999999978,5,323.9999999999989
2001-12-18,7,Aroma Essence,81.69999999999973,11,898.6999999999971
2001-12-26,3,Fresh Blend,34.49999999999989,28,965.999999999997
2001-12-17,19,Perfumed Poetry,26.199999999999925,4,104.7999999999997
2001-12-17,17,Fresh Blend,49.39999999999984,11,543.3999999999983
2001-12-12,19,Pure Bliss,21.89999999999994,3,65.69999999999982
2001-12-23,3,Fresh Blend,65.19999999999979,27,1760.3999999999944
2001-12-14,3,Flower Power,53.19999999999983,16,851.1999999999973
2001-12-13,6,Fresh Petals,24.39999999999993,18,439.19999999999874
2001-12-07,15,Whiff of Bliss,76.69999999999975,26,1994.1999999999935
2001-12-24,18,Fresh Petals,11.099999999999978,4,44.39999999999991
2001-12-27,11,Scented Delight,5.6999999999999975,22,125.39999999999995
2001-12-06,20,Starlight Dreams,50.59999999999984,4,202.39999999999935
2001-12-03,10,Flower Power,14.999999999999964,6,89.99999999999979
2001-12-22,2,Fresh Petals,81.99999999999973,18,1475.9999999999952
2001-12-24,2,Fresh Petals,43.899999999999864,21,921.8999999999971
2001-12-11,19,Flower Power,94.79999999999968,26,2464.799999999992
2001-12-18,1,Scented Delight,21.79999999999994,18,392.39999999999895
2001-12-07,3,Fresh Blend,90.3999999999997,22,1988.7999999999934
2001-12-25,13,Pure Bliss,99.39999999999966,8,795.1999999999973
2001-12-13,10,Fresh Petals,73.49999999999976,29,2131.499999999993
2001-12-04,4,Fresh Blend,42.29999999999987,21,888.2999999999972
2001-12-29,2,Scented Delight,67.39999999999978,9,606.599999999998
2001-12-04,15,Fresh Petals,34.599999999999895,15,518.9999999999984
2001-12-30,9,Whiff of Bliss,92.69999999999969,2,185.39999999999938
2001-12-11,10,Whiff of Bliss,30.09999999999991,14,421.3999999999987
2001-12-24,2,Whiff of Bliss,34.49999999999989,27,931.4999999999972
2001-12-17,10,Aroma Essence,85.09999999999971,5,425.4999999999985
2001-12-02,12,Perfumed Poetry,28.899999999999913,5,144.49999999999957
2001-12-22,17,Whiff of Bliss,59.799999999999805,23,1375.3999999999955
2001-12-24,20,Perfumed Poetry,22.499999999999936,8,179.9999999999995
2001-12-30,2,Flower Power,90.3999999999997,21,1898.3999999999935
2001-12-28,7,Fresh Blend,72.59999999999977,21,1524.5999999999951
